Age,Telephone_Number,Family_Members_with_Passes,Previously_Owned_Passes,Club_Member,Distance_from_Park_km,Pass_Type
36,+1-18636777,0,3,False,68.26337942432443,None
43,+1-46612128,0,4,False,63.69366660366828,None
28,+1-63765347,0,3,False,3.995645134797448,Silver
57,+1-22484048,1,1,False,56.7205251330897,None
67,+1-68421840,0,4,False,5.120466288023361,Silver
60,+1-11357253,0,3,True,8.344077471216377,Gold
28,+1-78851184,0,4,False,21.965285706466485,Silver
62,+1-65847368,2,4,False,112.90910517009274,Silver
20,+1-18706446,2,0,False,19.70513358616875,None
29,+1-30500734,3,0,False,14.587629101288845,Gold
20,+1-06158154,2,1,False,21.924405190543837,Silver
59,+1-18108887,2,3,False,7.957021466564674,Gold
44,+1-38106521,3,0,False,80.59289209095687,None
66,+1-73538458,2,0,False,82.1038118771888,None
19,+1-51081132,0,1,False,33.82583163214188,None
66,+1-66228622,1,2,False,5.043236442177365,Silver
33,+1-28767084,1,2,False,19.94291056536192,Silver
19,+1-44841566,1,4,False,14.442534028990885,Gold
47,+1-61580256,0,1,False,164.53250918795268,None
37,+1-17588881,0,3,False,1.6053815879366635,Silver
55,+1-64806486,0,0,True,8.963691148374261,Silver
45,+1-37883530,2,2,False,20.300686843959465,Silver
42,+1-57527805,0,0,False,52.30491909826886,None
49,+1-71303123,0,4,True,39.17522693255651,Gold
27,+1-25660420,3,0,False,93.82135564245065,None
59,+1-01732718,1,1,False,7.093491039742191,Silver
57,+1-38046348,1,3,False,3.2601468367821025,Gold
50,+1-55103266,1,0,True,26.744406825697727,Gold
30,+1-54234321,2,3,False,16.999689480048232,Gold
58,+1-41111768,0,1,False,12.095055540841752,None
59,+1-20580030,0,4,False,44.79269434424458,Silver
64,+1-85441263,2,1,False,23.8788477591893,Silver
54,+1-57050734,1,2,False,11.642648826127468,None
33,+1-12667211,1,4,False,23.15230068169792,Gold
62,+1-51382016,1,0,False,80.90349341557639,None
39,+1-88370571,0,3,False,9.112109490624123,Silver
37,+1-73137376,0,4,True,18.043460311534922,Gold
67,+1-47123440,1,4,False,10.181346253898361,Gold
60,+1-00412771,0,2,True,25.70405383603681,Gold
44,+1-78502422,1,0,False,69.66606527588478,None
58,+1-84763221,0,4,False,31.713438374082372,Silver
33,+1-41135575,0,2,False,6.485853147913573,None
51,+1-53468305,2,3,False,4.149197325629449,Gold
49,+1-16585538,2,3,False,1.0721555062654133,Gold
43,+1-20770815,0,0,True,55.10067085412583,None
42,+1-85684086,2,0,False,19.136489531857674,None
19,+1-71476631,0,0,False,16.48402983411603,None
29,+1-28303771,0,3,False,9.200038669541428,Silver
57,+1-36707054,0,1,True,16.86829943991829,Silver
26,+1-65052565,0,0,False,13.03505478735206,None
29,+1-88742378,0,1,True,40.84621405450741,Silver
43,+1-72672062,1,1,False,36.820970794439454,None
26,+1-06631485,1,0,False,17.71903879381338,None
27,+1-80152156,3,1,True,31.81918158762833,Gold
49,+1-38214805,0,1,False,26.699594092219936,None
51,+1-76528408,2,1,False,30.736143800003024,None
65,+1-80681502,1,2,False,42.7342106811092,None
37,+1-46474514,0,4,False,2.8935384757389038,Silver
56,+1-60887846,0,0,False,53.49028280774578,None
19,+1-06828487,0,2,False,9.967177651318488,Silver
18,+1-65161558,0,0,False,14.420384459378075,None
68,+1-38142518,1,4,True,9.711770700568641,Gold
53,+1-36473642,1,1,False,52.603311426833805,None
41,+1-75388183,0,2,True,61.153915640082836,None
44,+1-87261136,1,0,False,4.541108374344294,None
19,+1-31142202,1,1,False,22.144969207461937,Silver
48,+1-35543540,1,3,False,14.4274466043675,Gold
31,+1-18354100,1,2,True,6.026875878851408,Gold
19,+1-05668280,0,2,False,24.40050554312388,None
46,+1-16131108,1,3,False,13.652111611695359,Silver
32,+1-20576613,0,1,False,37.71982823159973,None
29,+1-51442167,1,4,True,54.282964101266096,Gold
54,+1-33832024,1,3,False,0.40872062659993363,Silver
45,+1-14852407,3,3,True,23.8018693137508,Gold
37,+1-84877147,0,0,True,26.086102384998213,Silver
56,+1-20333380,0,2,False,11.486052960671616,None
41,+1-86413331,0,4,False,48.70142060342454,Silver
38,+1-73816446,0,4,False,72.09679835966377,None
27,+1-32824166,0,4,False,43.34540200650015,None
63,+1-47831135,1,2,False,22.484442416629026,Silver
31,+1-51017428,0,4,False,0.33795191928228097,Silver
54,+1-67562000,0,0,False,16.43899842139998,None
35,+1-61507482,0,1,True,35.50226800940515,None
41,+1-17405275,2,0,False,5.209346773528357,Silver
31,+1-15260036,1,1,False,44.85709610452483,None
51,+1-38740276,0,2,False,28.521128992127505,None
29,+1-70164480,0,3,False,12.087229161927658,Silver
39,+1-46460455,0,3,True,56.61908126119863,Silver
23,+1-34750467,1,4,True,30.91036338357204,Gold
53,+1-31355506,1,4,False,10.849180451751202,Gold
62,+1-64327724,0,2,False,6.593032994143607,Silver
53,+1-75106135,1,3,False,5.121111978400128,Gold
39,+1-66635270,0,1,False,129.6302300240312,None
31,+1-74731370,2,2,False,60.9644814094691,None
33,+1-45333245,0,3,True,34.95700809944229,Gold
53,+1-22815770,2,1,True,19.079265321810816,Gold
42,+1-07028210,1,4,False,56.541642397436114,Silver
49,+1-02565583,0,4,False,36.441098263602264,Silver
50,+1-40356152,1,3,False,24.4422038060453,Silver
62,+1-68375222,0,1,False,45.40743972911477,None
53,+1-31476823,1,2,False,3.808967899112352,Gold
37,+1-72017637,0,3,True,62.241668680346265,Silver
35,+1-20355378,2,3,True,4.103997764691537,Gold
55,+1-12700666,2,0,True,70.40056717909746,Silver
20,+1-46855265,1,0,False,7.447337632973136,None
40,+1-42255421,0,0,False,14.745425814491416,None
49,+1-33182042,0,3,False,42.83200565039611,None
62,+1-50300732,1,1,True,3.61941086435826,Gold
33,+1-58507028,0,2,False,110.33643875434672,None
22,+1-37875854,1,2,False,41.483046425132734,None
21,+1-73238360,0,4,False,9.05393158259042,Silver
38,+1-57643100,1,3,False,65.57190602781553,None
57,+1-48615678,0,0,False,1.2700175040360813,None
68,+1-21678480,1,2,False,0.3281078867285452,Silver
31,+1-84150667,2,1,True,11.732579949290303,Gold
56,+1-01077218,0,1,False,3.212127719823882,None
48,+1-48150636,3,3,False,51.43135290182319,Gold
31,+1-80061736,0,1,False,14.560357567892254,None
23,+1-17508138,0,4,False,28.995964300757695,Silver
29,+1-77303220,0,3,False,51.931330049140755,None
33,+1-82302036,0,3,False,4.981397127685003,Silver
34,+1-77057787,1,4,True,109.12392707393167,Silver
62,+1-40846637,2,4,False,31.62702933296781,Gold
40,+1-83131003,0,1,False,2.0294926927642742,None
31,+1-88645020,1,0,False,23.31523640210761,None
24,+1-43255838,1,2,False,61.40638119911061,None
63,+1-37717175,0,3,False,68.4577017874021,None
49,+1-26524350,0,3,False,41.330683132208335,None
32,+1-07787147,0,2,True,107.50906417519869,None
61,+1-85383540,0,1,False,20.7358153821288,None
34,+1-32760761,0,2,False,15.478110377918089,Silver
58,+1-31870074,2,0,False,7.487747020276174,Silver
64,+1-03185800,2,1,False,18.348415657122427,Silver
61,+1-31057050,1,3,False,58.41974471611506,Silver
51,+1-75080827,3,2,True,1.6795405480037011,Gold
22,+1-76124410,1,2,False,7.608936869286705,Silver
62,+1-44275113,0,1,False,106.83964559029039,None
44,+1-58771355,2,3,True,46.87679893853836,Gold
69,+1-57764552,0,2,False,9.78978997207339,Silver
40,+1-26545534,0,4,False,54.666906795824254,None
57,+1-60545037,1,2,True,4.675455549043274,Gold
31,+1-37715660,0,2,False,32.970765804421376,None
32,+1-36520472,1,0,False,6.66716705012737,None
60,+1-48784283,0,0,True,22.71756025772973,Silver
50,+1-01715487,1,2,False,29.98400063418595,Silver
48,+1-02476164,1,2,False,39.68486788508985,None
52,+1-57480400,0,0,False,71.18378362830241,None
34,+1-04815466,0,4,False,47.316683122717635,Silver
45,+1-25214333,0,3,False,10.62269684648495,Silver
36,+1-70282043,0,1,False,55.55852027235714,None
63,+1-78403251,1,2,True,1.9434746430388565,Gold
40,+1-47447438,0,3,False,40.004268890465646,None
49,+1-10328226,1,2,False,19.808408528735956,Silver
57,+1-17587373,1,0,False,17.374565884183273,None
30,+1-46541465,1,2,False,36.1698081909355,Silver
37,+1-54803603,0,3,False,1.8765434004587276,Silver
52,+1-57686232,0,1,False,61.90080404155493,None
22,+1-87814463,1,0,True,8.990911326499903,Silver
26,+1-37058148,1,4,False,50.49536720415198,Silver
46,+1-38781484,0,2,False,11.691115992021803,None
23,+1-37517463,1,1,False,39.73014773761091,None
42,+1-81835426,1,3,False,75.52436808034511,None
48,+1-30725183,1,0,False,35.26054044038992,None
39,+1-68222452,0,1,False,8.02983480711697,None
19,+1-80684237,3,4,False,36.11111871172046,Gold
62,+1-24250655,1,2,False,36.12304025965058,None
22,+1-20063537,0,0,False,77.46821116372135,None
44,+1-81006123,1,1,False,8.884257792709146,Silver
42,+1-81107742,1,3,True,104.55768736410364,None
25,+1-01873247,1,3,True,34.67112976269335,Gold
18,+1-53734132,1,4,False,11.496193161656311,Gold
37,+1-77658335,0,2,False,21.386034611250665,None
61,+1-01134174,0,4,False,43.03884295120936,Silver
40,+1-78831143,1,1,False,1.4579642451627932,None
49,+1-58636148,0,0,False,12.294422551613943,None
28,+1-83742532,3,0,False,65.3970870709039,None
56,+1-30785483,0,1,True,3.3929568308701405,Gold
64,+1-06083230,0,0,False,22.52369850812724,None
41,+1-56644578,2,1,False,25.710119094000817,None
28,+1-52533657,0,4,False,10.147571152633663,Silver
46,+1-72310677,1,2,True,15.541945093458153,Gold
43,+1-56737566,0,3,False,72.30824894820023,None
33,+1-74170143,1,3,True,1.868734875668962,Gold
52,+1-13643110,1,3,False,5.280947312569409,Gold
37,+1-55383280,1,0,False,69.43601649283814,None
63,+1-10600554,2,4,False,5.92818873392379,Gold
20,+1-37200422,0,4,False,5.7444481128932585,Silver
18,+1-18561073,0,3,False,26.34510421048758,Silver
64,+1-88324530,1,4,True,124.74994475892716,Silver
18,+1-64187681,1,1,True,17.76978142212159,Silver
34,+1-28515444,2,3,False,22.170426158038367,Gold
19,+1-15684485,0,3,False,52.53062707999901,None
46,+1-63304144,1,2,False,35.75701227501784,Silver
37,+1-38450485,1,3,False,165.75644977210794,None
23,+1-83183101,0,0,False,28.455484706404448,None
25,+1-42531657,0,1,True,16.32430134470791,Silver
46,+1-42344583,0,4,False,12.175261365187923,Silver
65,+1-66508521,0,0,True,131.36465022264426,None
68,+1-20243042,0,1,False,49.57058208544744,None
50,+1-67475545,0,2,False,51.40171594730879,None
20,+1-07472500,1,3,False,6.485565914738638,Gold
52,+1-35243283,0,4,True,18.506839990284536,Gold
22,+1-64642585,0,3,False,0.6891216590337703,Silver
44,+1-30221177,2,0,False,22.934097422240903,Silver
61,+1-23484561,1,3,False,2.299475843300806,Gold
29,+1-35342102,0,1,False,6.580982025072366,None
37,+1-80743467,1,3,True,9.938656440544253,Gold
62,+1-15373243,0,3,True,50.980152060603444,Silver
37,+1-48211863,0,2,False,3.243059422504288,Silver
26,+1-55283014,0,3,False,71.39811372555047,None
56,+1-76801360,0,2,True,25.06172897075348,Gold
21,+1-41118475,0,0,False,3.453191708003275,None
68,+1-08617113,0,2,False,130.13835495709114,None
36,+1-76153077,0,2,False,0.06202146513998534,None
55,+1-56283131,1,0,True,5.336129361433892,Gold
44,+1-31757081,1,2,False,6.0955665375998045,Silver
62,+1-73103071,0,3,False,60.792741956758505,None
60,+1-70664254,1,0,False,12.823221413063342,None
30,+1-83858205,0,0,False,54.02782480192319,None
30,+1-33304821,1,2,True,1.2911784305106924,Gold
39,+1-16510654,2,2,False,95.54024377515016,None
45,+1-42456674,0,1,False,57.66334960979062,None
69,+1-36173010,0,0,False,19.38118956117562,None
64,+1-40832830,0,4,False,4.977358933366838,Gold
62,+1-13056052,1,3,False,7.595580984912838,Silver
39,+1-61137276,1,2,False,7.755224584708674,Silver
60,+1-43183411,0,0,False,36.39973362092502,None
36,+1-11845312,1,0,False,14.093921995378572,None
25,+1-27757264,0,3,False,0.09371277449686172,Silver
69,+1-88450303,3,0,True,14.541384607253345,Gold
25,+1-03581155,0,4,False,25.448702734283202,Silver
59,+1-21233635,3,1,True,1.6597773460900829,Gold
43,+1-52848558,2,3,True,24.033833502175476,Gold
65,+1-42211577,2,4,False,45.00226090231246,Gold
68,+1-76116358,0,0,True,24.918291438201422,Silver
43,+1-43266647,0,0,False,12.077488817758613,None
40,+1-13055204,1,2,False,13.441839048212167,Silver
60,+1-02782867,1,3,False,16.884585255547698,Silver
30,+1-54716065,1,1,False,56.426505274097515,None
45,+1-32855046,0,2,False,0.9669695674941645,Silver
26,+1-31858701,1,0,False,13.126694627530746,None
37,+1-11366073,0,1,False,96.1227792404062,None
36,+1-78622466,0,3,False,53.364530409897775,None
65,+1-80205618,1,4,True,4.345570409485783,Gold
56,+1-42660526,0,1,False,13.149530209250386,None
68,+1-43667430,1,2,False,0.5447269647520595,Silver
29,+1-30656751,1,4,True,39.23397699992466,Gold
32,+1-18550773,1,4,False,3.279921700718676,Gold
48,+1-68047632,1,1,False,14.629065379337732,Silver
31,+1-02140378,0,1,False,70.00282264971248,None
28,+1-02540116,0,2,False,4.41007371870519,None
43,+1-55003554,0,1,False,11.82196558241417,None
59,+1-31656200,3,3,True,50.71565377952739,Gold
44,+1-33663678,1,4,False,30.010639182509433,Gold
28,+1-53186533,0,4,False,42.705969803454714,Silver
55,+1-10458044,1,2,True,95.80259523768316,None
51,+1-83225000,0,1,False,73.37782953515013,None
60,+1-64825628,0,1,False,10.131263598063345,None
36,+1-16386725,1,4,False,10.653516637099782,Gold
23,+1-33180066,0,4,False,2.7104184186409217,Gold
63,+1-37453217,1,2,False,14.120783161370808,Silver
69,+1-45538676,0,1,True,44.67629630131901,Silver
55,+1-38141782,2,0,False,8.96831007795194,Silver
66,+1-48525863,0,1,False,52.81332502282839,None
59,+1-30280117,0,2,True,25.541081306091158,Silver
45,+1-56333530,3,4,False,13.39725474416847,Gold
18,+1-07187078,1,4,True,16.25076714416431,Gold
52,+1-36320165,2,0,False,44.21457402618396,None
57,+1-72551018,0,0,False,11.401351799826035,None
25,+1-52607623,0,2,False,37.82792558595998,None
69,+1-63404328,0,1,False,16.187641275746,None
64,+1-04144036,0,4,False,50.756983399978,None
24,+1-01311012,0,3,False,7.137221162314074,Silver
28,+1-30064680,0,3,True,11.075656018010417,Gold
56,+1-73818754,0,3,False,20.643294764104926,None
21,+1-20547006,0,4,False,41.46186125386388,Silver
42,+1-70866770,0,4,False,5.145845634953397,Gold
29,+1-38253022,3,3,False,70.09878177231558,Gold
43,+1-25866083,0,0,False,0.5394733503046899,None
55,+1-70784610,2,3,True,0.8025862777431305,Gold
63,+1-58003581,0,0,False,17.87843573005843,None
29,+1-46355338,0,2,True,52.92993925960079,None
60,+1-04888167,2,3,False,4.236509575327765,Gold
68,+1-01084372,1,3,False,19.932244375268645,Silver
54,+1-72537642,1,0,True,16.80556789668422,Silver
63,+1-43744185,0,0,False,40.9748290874907,None
41,+1-02313158,1,0,False,7.215601501639954,None
33,+1-04865682,0,2,True,27.043515975604233,Gold
30,+1-70580475,0,3,False,75.62379980660042,None
42,+1-52703758,2,0,False,1.7022858887109216,None
69,+1-01038385,0,2,False,64.74258263850287,None
21,+1-43172067,1,2,False,7.029968563153775,Silver
28,+1-63734717,0,4,False,2.5844749112180216,Silver
49,+1-44632555,0,0,False,11.533209548157004,None
66,+1-63222150,1,0,False,21.411905224884336,None
24,+1-57516287,0,0,False,13.252856278067993,None
63,+1-50175087,0,4,False,4.267071923898852,Silver
28,+1-14206862,0,0,False,19.425446155583618,None
45,+1-52301013,1,0,True,0.061300993003966235,Gold
58,+1-57863605,0,2,True,0.28689253060860265,Gold
40,+1-07377153,2,0,True,53.38664869467526,Silver
62,+1-28814687,3,3,False,25.20142047604115,Gold
40,+1-32008373,2,1,False,13.554006973598522,Gold
67,+1-53107504,1,0,False,15.471994229749876,None
45,+1-21211022,1,2,False,18.274303510932885,Silver
60,+1-32730165,1,4,True,8.066506194636595,Gold
64,+1-85178453,1,4,False,38.93624749416392,Silver
43,+1-14404028,1,1,False,11.011001634313766,Silver
42,+1-38502233,3,2,False,25.7778544899033,Gold
46,+1-72326500,2,0,True,4.335665783236756,Gold
36,+1-52812850,1,4,False,0.8386543632749671,Gold
50,+1-16501555,0,4,False,4.850312120656649,Gold
53,+1-81888828,0,3,True,13.044844166014295,Gold
31,+1-82333646,0,1,False,4.489672768254951,None
31,+1-56758348,0,3,False,32.299725454941424,None
52,+1-81185777,2,4,False,5.335276687411097,Gold
47,+1-43237377,2,0,False,50.29780577882427,None
45,+1-08252806,0,0,False,47.680543314947485,None
34,+1-42605688,1,3,True,10.005759541502691,Gold
20,+1-64606315,0,0,False,18.809472004640565,None
33,+1-66747307,1,1,False,34.474569104523646,None
63,+1-34362116,0,3,False,16.56728619697089,None
47,+1-51757537,3,2,False,2.4451214867644477,Gold
69,+1-35436750,0,0,False,9.748207267987295,None
46,+1-63123685,0,0,False,21.607409031857618,None
62,+1-48777776,1,2,True,50.8383481966314,Gold
32,+1-11458066,0,1,False,2.1522961858583893,None
63,+1-70341132,0,3,False,5.826034983605311,Silver
42,+1-66144773,0,3,False,80.22850684095536,None
68,+1-05607872,0,1,True,11.487165574691339,Silver
55,+1-82356762,3,3,False,14.2211608104334,Gold
59,+1-11866456,0,0,True,32.888073298012166,None
64,+1-83506313,0,1,False,13.784454203224644,None
69,+1-71006634,0,0,False,7.871239405004141,None
55,+1-46246683,0,0,False,103.69129431891078,None
40,+1-04326835,1,0,False,22.082499331640463,None
42,+1-00245880,0,2,False,13.910091078726563,None
59,+1-17428167,1,1,False,43.00285185846785,None
24,+1-10273483,1,0,False,3.234962377463987,None
39,+1-85670812,0,1,False,69.72384592598216,None
34,+1-02166532,1,4,False,50.111956115308956,None
35,+1-62876127,0,0,False,14.17153929037283,None
66,+1-27348120,0,3,False,6.1873290275538935,Silver
58,+1-78824840,0,4,False,58.88663762711192,None
27,+1-03666502,0,3,False,93.81170144331905,None
27,+1-43386862,0,4,True,1.4718299424375467,Gold
24,+1-38023363,1,2,False,131.3039562064293,None
65,+1-70252764,0,2,False,14.648708603058678,None
67,+1-14842627,2,4,False,49.21811764452264,Gold
55,+1-44552680,1,4,False,18.363624547848744,Gold
44,+1-33051504,0,1,True,22.133834995865016,Silver
69,+1-51060608,1,2,False,23.032298165829946,Silver
50,+1-45607510,2,1,False,99.20220344207529,None
18,+1-03257067,3,3,False,29.814579225562206,Gold
61,+1-47013042,0,2,False,10.534713493398783,None
51,+1-16185724,0,1,False,29.553324434311044,None
21,+1-28075616,1,0,False,2.8385467896767267,None
34,+1-06711237,2,3,False,12.074835541021653,Gold
21,+1-25713070,1,2,False,5.726156991372344,Silver
60,+1-85271260,0,0,False,27.94420898862301,None
43,+1-88231078,0,4,False,22.765692003064405,None
21,+1-84445311,0,0,False,38.69393807713701,None
18,+1-54353353,1,4,False,12.399687088728585,Gold
24,+1-86523120,0,4,False,126.85308412588248,None
47,+1-82737636,0,4,False,11.569664638302251,Silver
67,+1-72426504,0,4,False,1.6105746268335845,Gold
26,+1-31066548,1,3,False,9.459172268248754,Gold
52,+1-12812561,0,4,False,29.33645120253519,Silver
25,+1-78053455,0,4,True,42.855109430775215,Gold
41,+1-68380871,1,4,False,8.308066320422249,Gold
36,+1-66175547,1,2,False,45.42772325034095,None
53,+1-84050452,0,1,True,12.288279644814212,Silver
67,+1-01221564,1,0,False,5.375686254420196,Silver
69,+1-62423533,0,0,False,4.5395889214143885,None
